record,segment,rhythm,time,ecg
05121,05121_Normal,Normal,6.576,0.14
05121,05121_Normal,Normal,6.58,0.11
05121,05121_Normal,Normal,6.584,0.04
05121,05121_Normal,Normal,6.588,0.015
05121,05121_Normal,Normal,6.592,-0.025
05121,05121_Normal,Normal,6.596,-0.06
05121,05121_Normal,Normal,6.6,-0.085
05121,05121_Normal,Normal,6.604,-0.11
05121,05121_Normal,Normal,6.608,-0.095
05121,05121_Normal,Normal,6.612,-0.125
05121,05121_Normal,Normal,6.616,-0.12
05121,05121_Normal,Normal,6.62,-0.135
05121,05121_Normal,Normal,6.624,-0.16
05121,05121_Normal,Normal,6.628,-0.165
05121,05121_Normal,Normal,6.632,-0.18
05121,05121_Normal,Normal,6.636,-0.13
05121,05121_Normal,Normal,6.64,-0.12
05121,05121_Normal,Normal,6.644,-0.13
05121,05121_Normal,Normal,6.648,-0.13
05121,05121_Normal,Normal,6.652,-0.135
05121,05121_Normal,Normal,6.656,-0.125
05121,05121_Normal,Normal,6.66,-0.125
05121,05121_Normal,Normal,6.664,-0.165
05121,05121_Normal,Normal,6.668,-0.155
05121,05121_Normal,Normal,6.672,-0.155
05121,05121_Normal,Normal,6.676,-0.13
05121,05121_Normal,Normal,6.68,-0.125
05121,05121_Normal,Normal,6.684,-0.13
05121,05121_Normal,Normal,6.688,-0.15
05121,05121_Normal,Normal,6.692,-0.12
05121,05121_Normal,Normal,6.696,-0.125
05121,05121_Normal,Normal,6.7,-0.115
05121,05121_Normal,Normal,6.704,-0.12
05121,05121_Normal,Normal,6.708,-0.11
05121,05121_Normal,Normal,6.712,-0.115
05121,05121_Normal,Normal,6.716,-0.135
05121,05121_Normal,Normal,6.72,-0.11
05121,05121_Normal,Normal,6.724,-0.105
05121,05121_Normal,Normal,6.728,-0.1
05121,05121_Normal,Normal,6.732,-0.09
05121,05121_Normal,Normal,6.736,-0.085
05121,05121_Normal,Normal,6.74,-0.105
05121,05121_Normal,Normal,6.744,-0.1
05121,05121_Normal,Normal,6.748,-0.09
05121,05121_Normal,Normal,6.752,-0.095
05121,05121_Normal,Normal,6.756,-0.115
05121,05121_Normal,Normal,6.76,-0.105
05121,05121_Normal,Normal,6.764,-0.125
05121,05121_Normal,Normal,6.768,-0.135
05121,05121_Normal,Normal,6.772,-0.115
05121,05121_Normal,Normal,6.776,-0.12
05121,05121_Normal,Normal,6.78,-0.13
05121,05121_Normal,Normal,6.784,-0.16
05121,05121_Normal,Normal,6.788,-0.175
05121,05121_Normal,Normal,6.792,-0.16
05121,05121_Normal,Normal,6.796,-0.14
05121,05121_Normal,Normal,6.8,-0.145
05121,05121_Normal,Normal,6.804,-0.145
05121,05121_Normal,Normal,6.808,-0.17
05121,05121_Normal,Normal,6.812,-0.165
05121,05121_Normal,Normal,6.816,-0.175
05121,05121_Normal,Normal,6.82,-0.135
05121,05121_Normal,Normal,6.824,-0.14
05121,05121_Normal,Normal,6.828,-0.165
05121,05121_Normal,Normal,6.832,-0.165
05121,05121_Normal,Normal,6.836,-0.165
05121,05121_Normal,Normal,6.84,-0.165
05121,05121_Normal,Normal,6.844,-0.15
05121,05121_Normal,Normal,6.848,-0.115
05121,05121_Normal,Normal,6.852,-0.085
05121,05121_Normal,Normal,6.856,-0.03
05121,05121_Normal,Normal,6.86,-0.01
05121,05121_Normal,Normal,6.864,0.0
05121,05121_Normal,Normal,6.868,0.03
05121,05121_Normal,Normal,6.872,0.005
05121,05121_Normal,Normal,6.876,0.0
05121,05121_Normal,Normal,6.88,0.0
05121,05121_Normal,Normal,6.884,-0.035
05121,05121_Normal,Normal,6.888,-0.06
05121,05121_Normal,Normal,6.892,-0.07
05121,05121_Normal,Normal,6.896,-0.11
05121,05121_Normal,Normal,6.9,-0.155
05121,05121_Normal,Normal,6.904,-0.205
05121,05121_Normal,Normal,6.908,-0.2
05121,05121_Normal,Normal,6.912,-0.205
05121,05121_Normal,Normal,6.916,-0.185
05121,05121_Normal,Normal,6.92,-0.21
05121,05121_Normal,Normal,6.924,-0.21
05121,05121_Normal,Normal,6.928,-0.195
05121,05121_Normal,Normal,6.932,-0.185
05121,05121_Normal,Normal,6.936,-0.16
05121,05121_Normal,Normal,6.94,-0.21
05121,05121_Normal,Normal,6.944,-0.195
05121,05121_Normal,Normal,6.948,-0.195
05121,05121_Normal,Normal,6.952,-0.22
05121,05121_Normal,Normal,6.956,-0.225
05121,05121_Normal,Normal,6.96,-0.21
05121,05121_Normal,Normal,6.964,-0.23
05121,05121_Normal,Normal,6.968,-0.23
05121,05121_Normal,Normal,6.972,-0.21
05121,05121_Normal,Normal,6.976,-0.21
05121,05121_Normal,Normal,6.98,-0.23
05121,05121_Normal,Normal,6.984,-0.22
05121,05121_Normal,Normal,6.988,-0.24
05121,05121_Normal,Normal,6.992,-0.23
05121,05121_Normal,Normal,6.996,-0.235
05121,05121_Normal,Normal,7.0,-0.225
05121,05121_Normal,Normal,7.004,-0.21
05121,05121_Normal,Normal,7.008,-0.215
05121,05121_Normal,Normal,7.012,-0.2
05121,05121_Normal,Normal,7.016,-0.15
05121,05121_Normal,Normal,7.02,-0.04
05121,05121_Normal,Normal,7.024,-0.07
05121,05121_Normal,Normal,7.028,-0.285
05121,05121_Normal,Normal,7.032,-0.71
05121,05121_Normal,Normal,7.036,-1.37
05121,05121_Normal,Normal,7.04,-2.09
05121,05121_Normal,Normal,7.044,-2.7
05121,05121_Normal,Normal,7.048,-3.055
05121,05121_Normal,Normal,7.052,-3.135
05121,05121_Normal,Normal,7.056,-3.085
05121,05121_Normal,Normal,7.06,-2.9
05121,05121_Normal,Normal,7.064,-2.715
05121,05121_Normal,Normal,7.068,-2.58
05121,05121_Normal,Normal,7.072,-2.405
05121,05121_Normal,Normal,7.076,-2.16
05121,05121_Normal,Normal,7.08,-2.03
05121,05121_Normal,Normal,7.084,-1.91
05121,05121_Normal,Normal,7.088,-1.745
05121,05121_Normal,Normal,7.092,-1.59
05121,05121_Normal,Normal,7.096,-1.44
05121,05121_Normal,Normal,7.1,-1.315
05121,05121_Normal,Normal,7.104,-1.215
05121,05121_Normal,Normal,7.108,-1.05
05121,05121_Normal,Normal,7.112,-0.88
05121,05121_Normal,Normal,7.116,-0.735
05121,05121_Normal,Normal,7.12,-0.535
05121,05121_Normal,Normal,7.124,-0.345
05121,05121_Normal,Normal,7.128,-0.16
05121,05121_Normal,Normal,7.132,0.0
05121,05121_Normal,Normal,7.136,0.13
05121,05121_Normal,Normal,7.14,0.22
05121,05121_Normal,Normal,7.144,0.28
05121,05121_Normal,Normal,7.148,0.33
05121,05121_Normal,Normal,7.152,0.375
05121,05121_Normal,Normal,7.156,0.395
05121,05121_Normal,Normal,7.16,0.4
05121,05121_Normal,Normal,7.164,0.42
05121,05121_Normal,Normal,7.168,0.42
05121,05121_Normal,Normal,7.172,0.45
05121,05121_Normal,Normal,7.176,0.455
05121,05121_Normal,Normal,7.18,0.47
05121,05121_Normal,Normal,7.184,0.48
05121,05121_Normal,Normal,7.188,0.565
05121,05121_Normal,Normal,7.192,0.565
05121,05121_Normal,Normal,7.196,0.545
05121,05121_Normal,Normal,7.2,0.57
05121,05121_Normal,Normal,7.204,0.595
05121,05121_Normal,Normal,7.208,0.6
05121,05121_Normal,Normal,7.212,0.625
05121,05121_Normal,Normal,7.216,0.635
05121,05121_Normal,Normal,7.22,0.68
05121,05121_Normal,Normal,7.224,0.69
05121,05121_Normal,Normal,7.228,0.7
05121,05121_Normal,Normal,7.232,0.735
05121,05121_Normal,Normal,7.236,0.77
05121,05121_Normal,Normal,7.24,0.755
05121,05121_Normal,Normal,7.244,0.78
05121,05121_Normal,Normal,7.248,0.81
05121,05121_Normal,Normal,7.252,0.825
05121,05121_Normal,Normal,7.256,0.85
05121,05121_Normal,Normal,7.26,0.83
05121,05121_Normal,Normal,7.264,0.83
05121,05121_Normal,Normal,7.268,0.83
05121,05121_Normal,Normal,7.272,0.805
05121,05121_Normal,Normal,7.276,0.765
05121,05121_Normal,Normal,7.28,0.77
05121,05121_Normal,Normal,7.284,0.725
05121,05121_Normal,Normal,7.288,0.68
05121,05121_Normal,Normal,7.292,0.61
05121,05121_Normal,Normal,7.296,0.57
05121,05121_Normal,Normal,7.3,0.55
05121,05121_Normal,Normal,7.304,0.495
05121,05121_Normal,Normal,7.308,0.45
05121,05121_Normal,Normal,7.312,0.385
05121,05121_Normal,Normal,7.316,0.32
05121,05121_Normal,Normal,7.32,0.295
05121,05121_Normal,Normal,7.324,0.26
05121,05121_Normal,Normal,7.328,0.21
05121,05121_Normal,Normal,7.332,0.13
05121,05121_Normal,Normal,7.336,0.085
05121,05121_Normal,Normal,7.34,0.07
05121,05121_Normal,Normal,7.344,0.04
05121,05121_Normal,Normal,7.348,0.01
05121,05121_Normal,Normal,7.352,-0.01
05121,05121_Normal,Normal,7.356,-0.03
05121,05121_Normal,Normal,7.36,-0.03
05121,05121_Normal,Normal,7.364,-0.06
05121,05121_Normal,Normal,7.368,-0.11
05121,05121_Normal,Normal,7.372,-0.12
05121,05121_Normal,Normal,7.376,-0.135
05121,05121_Normal,Normal,7.38,-0.13
05121,05121_Normal,Normal,7.384,-0.145
05121,05121_Normal,Normal,7.388,-0.15
05121,05121_Normal,Normal,7.392,-0.145
05121,05121_Normal,Normal,7.396,-0.145
05121,05121_Normal,Normal,7.4,-0.17
05121,05121_Normal,Normal,7.404,-0.16
05121,05121_Normal,Normal,7.408,-0.16
05121,05121_Normal,Normal,7.412,-0.165
05121,05121_Normal,Normal,7.416,-0.165
05121,05121_Normal,Normal,7.42,-0.17
05121,05121_Normal,Normal,7.424,-0.175
05121,05121_Normal,Normal,7.428,-0.165
05121,05121_Normal,Normal,7.432,-0.18
05121,05121_Normal,Normal,7.436,-0.185
05121,05121_Normal,Normal,7.44,-0.2
05121,05121_Normal,Normal,7.444,-0.19
05121,05121_Normal,Normal,7.448,-0.18
05121,05121_Normal,Normal,7.452,-0.17
05121,05121_Normal,Normal,7.456,-0.16
05121,05121_Normal,Normal,7.46,-0.16
05121,05121_Normal,Normal,7.464,-0.16
05121,05121_Normal,Normal,7.468,-0.16
05121,05121_Normal,Normal,7.472,-0.15
05121,05121_Normal,Normal,7.476,-0.14
05121,05121_Normal,Normal,7.48,-0.165
05121,05121_Normal,Normal,7.484,-0.16
05121,05121_Normal,Normal,7.488,-0.14
05121,05121_Normal,Normal,7.492,-0.15
05121,05121_Normal,Normal,7.496,-0.165
05121,05121_Normal,Normal,7.5,-0.155
05121,05121_Normal,Normal,7.504,-0.155
05121,05121_Normal,Normal,7.508,-0.19
05121,05121_Normal,Normal,7.512,-0.185
05121,05121_Normal,Normal,7.516,-0.195
05121,05121_Normal,Normal,7.52,-0.175
05121,05121_Normal,Normal,7.524,-0.205
05121,05121_Normal,Normal,7.528,-0.205
05121,05121_Normal,Normal,7.532,-0.195
05121,05121_Normal,Normal,7.536,-0.195
05121,05121_Normal,Normal,7.54,-0.19
05121,05121_Normal,Normal,7.544,-0.21
05121,05121_Normal,Normal,7.548,-0.205
05121,05121_Normal,Normal,7.552,-0.21
05121,05121_Normal,Normal,7.556,-0.21
05121,05121_Normal,Normal,7.56,-0.23
05121,05121_Normal,Normal,7.564,-0.21
05121,05121_Normal,Normal,7.568,-0.21
05121,05121_Normal,Normal,7.572,-0.185
05121,05121_Normal,Normal,7.576,-0.185
05121,05121_Normal,Normal,7.58,-0.18
05121,05121_Normal,Normal,7.584,-0.12
05121,05121_Normal,Normal,7.588,-0.1
05121,05121_Normal,Normal,7.592,-0.075
05121,05121_Normal,Normal,7.596,-0.045
05121,05121_Normal,Normal,7.6,-0.015
05121,05121_Normal,Normal,7.604,0.0
05121,05121_Normal,Normal,7.608,-0.005
05121,05121_Normal,Normal,7.612,0.005
05121,05121_Normal,Normal,7.616,-0.02
05121,05121_Normal,Normal,7.62,-0.07
05121,05121_Normal,Normal,7.624,-0.12
05121,05121_Normal,Normal,7.628,-0.135
05121,05121_Normal,Normal,7.632,-0.13
05121,05121_Normal,Normal,7.636,-0.155
05121,05121_Normal,Normal,7.64,-0.195
05121,05121_Normal,Normal,7.644,-0.22
05121,05121_Normal,Normal,7.648,-0.225
05121,05121_Normal,Normal,7.652,-0.225
05121,05121_Normal,Normal,7.656,-0.225
05121,05121_Normal,Normal,7.66,-0.24
05121,05121_Normal,Normal,7.664,-0.24
05121,05121_Normal,Normal,7.668,-0.22
05121,05121_Normal,Normal,7.672,-0.235
05121,05121_Normal,Normal,7.676,-0.225
05121,05121_Normal,Normal,7.68,-0.25
05121,05121_Normal,Normal,7.684,-0.275
05121,05121_Normal,Normal,7.688,-0.275
05121,05121_Normal,Normal,7.692,-0.295
05121,05121_Normal,Normal,7.696,-0.29
05121,05121_Normal,Normal,7.7,-0.275
05121,05121_Normal,Normal,7.704,-0.24
05121,05121_Normal,Normal,7.708,-0.235
05121,05121_Normal,Normal,7.712,-0.28
05121,05121_Normal,Normal,7.716,-0.265
05121,05121_Normal,Normal,7.72,-0.265
05121,05121_Normal,Normal,7.724,-0.265
05121,05121_Normal,Normal,7.728,-0.245
05121,05121_Normal,Normal,7.732,-0.26
05121,05121_Normal,Normal,7.736,-0.265
05121,05121_Normal,Normal,7.74,-0.26
05121,05121_Normal,Normal,7.744,-0.275
05121,05121_Normal,Normal,7.748,-0.245
05121,05121_Normal,Normal,7.752,-0.23
05121,05121_Normal,Normal,7.756,-0.16
05121,05121_Normal,Normal,7.76,-0.055
05121,05121_Normal,Normal,7.764,-0.175
05121,05121_Normal,Normal,7.768,-0.475
05121,05121_Normal,Normal,7.772,-0.955
05121,05121_Normal,Normal,7.776,-1.735
05121,05121_Normal,Normal,7.78,-2.47
05121,05121_Normal,Normal,7.784,-2.985
05121,05121_Normal,Normal,7.788,-3.2
05121,05121_Normal,Normal,7.792,-3.2
05121,05121_Normal,Normal,7.796,-3.085
05121,05121_Normal,Normal,7.8,-2.88
05121,05121_Normal,Normal,7.804,-2.705
05121,05121_Normal,Normal,7.808,-2.58
05121,05121_Normal,Normal,7.812,-2.415
05121,05121_Normal,Normal,7.816,-2.245
05121,05121_Normal,Normal,7.82,-2.105
05121,05121_Normal,Normal,7.824,-1.965
05121,05121_Normal,Normal,7.828,-1.82
05121,05121_Normal,Normal,7.832,-1.655
05121,05121_Normal,Normal,7.836,-1.505
05121,05121_Normal,Normal,7.84,-1.37
05121,05121_Normal,Normal,7.844,-1.22
05121,05121_Normal,Normal,7.848,-1.11
05121,05121_Normal,Normal,7.852,-0.95
05121,05121_Normal,Normal,7.856,-0.75
05121,05121_Normal,Normal,7.86,-0.57
05121,05121_Normal,Normal,7.864,-0.38
05121,05121_Normal,Normal,7.868,-0.2
05121,05121_Normal,Normal,7.872,-0.03
05121,05121_Normal,Normal,7.876,0.05
05121,05121_Normal,Normal,7.88,0.115
05121,05121_Normal,Normal,7.884,0.165
05121,05121_Normal,Normal,7.888,0.18
05121,05121_Normal,Normal,7.892,0.23
05121,05121_Normal,Normal,7.896,0.265
05121,05121_Normal,Normal,7.9,0.265
05121,05121_Normal,Normal,7.904,0.295
05121,05121_Normal,Normal,7.908,0.305
05121,05121_Normal,Normal,7.912,0.335
05121,05121_Normal,Normal,7.916,0.375
05121,05121_Normal,Normal,7.92,0.39
05121,05121_Normal,Normal,7.924,0.435
05121,05121_Normal,Normal,7.928,0.47
05121,05121_Normal,Normal,7.932,0.465
05121,05121_Normal,Normal,7.936,0.495
05121,05121_Normal,Normal,7.94,0.52
05121,05121_Normal,Normal,7.944,0.505
05121,05121_Normal,Normal,7.948,0.505
05121,05121_Normal,Normal,7.952,0.54
05121,05121_Normal,Normal,7.956,0.565
05121,05121_Normal,Normal,7.96,0.58
05121,05121_Normal,Normal,7.964,0.595
05121,05121_Normal,Normal,7.968,0.65
05121,05121_Normal,Normal,7.972,0.655
05121,05121_Normal,Normal,7.976,0.67
05121,05121_Normal,Normal,7.98,0.69
05121,05121_Normal,Normal,7.984,0.725
05121,05121_Normal,Normal,7.988,0.73
05121,05121_Normal,Normal,7.992,0.76
05121,05121_Normal,Normal,7.996,0.775
05121,05121_Normal,Normal,8.0,0.8
05121,05121_Normal,Normal,8.004,0.83
05121,05121_Normal,Normal,8.008,0.83
05121,05121_Normal,Normal,8.012,0.845
05121,05121_Normal,Normal,8.016,0.86
05121,05121_Normal,Normal,8.02,0.825
05121,05121_Normal,Normal,8.024,0.795
05121,05121_Normal,Normal,8.028,0.765
05121,05121_Normal,Normal,8.032,0.735
05121,05121_Normal,Normal,8.036,0.69
05121,05121_Normal,Normal,8.04,0.635
05121,05121_Normal,Normal,8.044,0.575
05121,05121_Normal,Normal,8.048,0.52
05121,05121_Normal,Normal,8.052,0.46
05121,05121_Normal,Normal,8.056,0.435
05121,05121_Normal,Normal,8.06,0.4
05121,05121_Normal,Normal,8.064,0.345
05121,05121_Normal,Normal,8.068,0.28
05121,05121_Normal,Normal,8.072,0.27
05121,05121_Normal,Normal,8.076,0.195
05121,05121_Normal,Normal,8.08,0.175
05121,05121_Normal,Normal,8.084,0.135
05121,05121_Normal,Normal,8.088,0.12
05121,05121_Normal,Normal,8.092,0.065
05121,05121_Normal,Normal,8.096,0.09
05121,05121_Normal,Normal,8.1,0.085
05121,05121_Normal,Normal,8.104,0.11
05121,05121_Normal,Normal,8.108,0.1
05121,05121_Normal,Normal,8.112,0.085
05121,05121_Normal,Normal,8.116,0.075
05121,05121_Normal,Normal,8.12,0.08
05121,05121_Normal,Normal,8.124,0.115
05121,05121_Normal,Normal,8.128,0.09
05121,05121_Normal,Normal,8.132,0.115
05121,05121_Normal,Normal,8.136,0.09
05121,05121_Normal,Normal,8.14,0.095
05121,05121_Normal,Normal,8.144,0.095
05121,05121_Normal,Normal,8.148,0.115
05121,05121_Normal,Normal,8.152,0.1
05121,05121_Normal,Normal,8.156,0.09
05121,05121_Normal,Normal,8.16,0.09
05121,05121_Normal,Normal,8.164,0.095
05121,05121_Normal,Normal,8.168,0.085
05121,05121_Normal,Normal,8.172,0.085
05121,05121_Normal,Normal,8.176,0.07
05121,05121_Normal,Normal,8.18,0.005
05121,05121_Normal,Normal,8.184,-0.105
05121,05121_Normal,Normal,8.188,-0.125
05121,05121_Normal,Normal,8.192,-0.12
05121,05121_Normal,Normal,8.196,-0.145
05121,05121_Normal,Normal,8.2,-0.145
05121,05121_Normal,Normal,8.204,-0.11
05121,05121_Normal,Normal,8.208,-0.13
05121,05121_Normal,Normal,8.212,-0.115
05121,05121_Normal,Normal,8.216,-0.115
05121,05121_Normal,Normal,8.22,-0.11
05121,05121_Normal,Normal,8.224,-0.145
05121,05121_Normal,Normal,8.228,-0.125
05121,05121_Normal,Normal,8.232,-0.135
05121,05121_Normal,Normal,8.236,-0.125
05121,05121_Normal,Normal,8.24,-0.15
05121,05121_Normal,Normal,8.244,-0.17
05121,05121_Normal,Normal,8.248,-0.16
05121,05121_Normal,Normal,8.252,-0.155
05121,05121_Normal,Normal,8.256,-0.16
05121,05121_Normal,Normal,8.26,-0.175
05121,05121_Normal,Normal,8.264,-0.18
05121,05121_Normal,Normal,8.268,-0.185
05121,05121_Normal,Normal,8.272,-0.16
05121,05121_Normal,Normal,8.276,-0.175
05121,05121_Normal,Normal,8.28,-0.165
05121,05121_Normal,Normal,8.284,-0.165
05121,05121_Normal,Normal,8.288,-0.165
05121,05121_Normal,Normal,8.292,-0.18
05121,05121_Normal,Normal,8.296,-0.18
05121,05121_Normal,Normal,8.3,-0.195
05121,05121_Normal,Normal,8.304,-0.185
05121,05121_Normal,Normal,8.308,-0.175
05121,05121_Normal,Normal,8.312,-0.19
05121,05121_Normal,Normal,8.316,-0.2
05121,05121_Normal,Normal,8.32,-0.2
05121,05121_Normal,Normal,8.324,-0.17
05121,05121_Normal,Normal,8.328,-0.18
05121,05121_Normal,Normal,8.332,-0.185
05121,05121_Normal,Normal,8.336,-0.185
05121,05121_Normal,Normal,8.34,-0.18
05121,05121_Normal,Normal,8.344,-0.185
05121,05121_Normal,Normal,8.348,-0.19
05121,05121_Normal,Normal,8.352,-0.175
05121,05121_Normal,Normal,8.356,-0.125
05121,05121_Normal,Normal,8.36,-0.12
05121,05121_Normal,Normal,8.364,-0.115
05121,05121_Normal,Normal,8.368,-0.08
05121,05121_Normal,Normal,8.372,-0.025
05121,05121_Normal,Normal,8.376,-0.01
05121,05121_Normal,Normal,8.38,-0.005
05121,05121_Normal,Normal,8.384,0.0
05121,05121_Normal,Normal,8.388,-0.05
05121,05121_Normal,Normal,8.392,-0.09
05121,05121_Normal,Normal,8.396,-0.1
05121,05121_Normal,Normal,8.4,-0.135
05121,05121_Normal,Normal,8.404,-0.12
05121,05121_Normal,Normal,8.408,-0.15
05121,05121_Normal,Normal,8.412,-0.2
05121,05121_Normal,Normal,8.416,-0.255
05121,05121_Normal,Normal,8.42,-0.275
05121,05121_Normal,Normal,8.424,-0.26
05121,05121_Normal,Normal,8.428,-0.27
05121,05121_Normal,Normal,8.432,-0.265
05121,05121_Normal,Normal,8.436,-0.275
05121,05121_Normal,Normal,8.44,-0.3
05121,05121_Normal,Normal,8.444,-0.32
05121,05121_Normal,Normal,8.448,-0.355
05121,05121_Normal,Normal,8.452,-0.385
05121,05121_Normal,Normal,8.456,-0.395
05121,05121_Normal,Normal,8.46,-0.41
05121,05121_Normal,Normal,8.464,-0.42
05121,05121_Normal,Normal,8.468,-0.415
05121,05121_Normal,Normal,8.472,-0.425
05121,05121_Normal,Normal,8.476,-0.405
05121,05121_Normal,Normal,8.48,-0.42
05121,05121_Normal,Normal,8.484,-0.43
05121,05121_Normal,Normal,8.488,-0.415
05121,05121_Normal,Normal,8.492,-0.415
05121,05121_Normal,Normal,8.496,-0.435
05121,05121_Normal,Normal,8.5,-0.425
05121,05121_Normal,Normal,8.504,-0.44
05121,05121_Normal,Normal,8.508,-0.415
05121,05121_Normal,Normal,8.512,-0.415
05121,05121_Normal,Normal,8.516,-0.43
05121,05121_Normal,Normal,8.52,-0.41
05121,05121_Normal,Normal,8.524,-0.425
05121,05121_Normal,Normal,8.528,-0.41
05121,05121_Normal,Normal,8.532,-0.35
05121,05121_Normal,Normal,8.536,-0.28
05121,05121_Normal,Normal,8.54,-0.3
05121,05121_Normal,Normal,8.544,-0.54
05121,05121_Normal,Normal,8.548,-0.905
05121,05121_Normal,Normal,8.552,-1.52
05121,05121_Normal,Normal,8.556,-2.24
05121,05121_Normal,Normal,8.56,-2.81
05121,05121_Normal,Normal,8.564,-3.165
05121,05121_Normal,Normal,8.568,-3.285
05121,05121_Normal,Normal,8.572,-3.225
05121,05121_Normal,Normal,8.576,-3.07
05121,05121_Normal,Normal,8.58,-2.89
05121,05121_Normal,Normal,8.584,-2.745
05121,05121_Normal,Normal,8.588,-2.6
05121,05121_Normal,Normal,8.592,-2.41
05121,05121_Normal,Normal,8.596,-2.255
05121,05121_Normal,Normal,8.6,-2.165
05121,05121_Normal,Normal,8.604,-2.01
05121,05121_Normal,Normal,8.608,-1.88
05121,05121_Normal,Normal,8.612,-1.73
05121,05121_Normal,Normal,8.616,-1.62
05121,05121_Normal,Normal,8.62,-1.5
05121,05121_Normal,Normal,8.624,-1.37
05121,05121_Normal,Normal,8.628,-1.215
05121,05121_Normal,Normal,8.632,-1.045
05121,05121_Normal,Normal,8.636,-0.885
05121,05121_Normal,Normal,8.64,-0.73
05121,05121_Normal,Normal,8.644,-0.55
05121,05121_Normal,Normal,8.648,-0.41
05121,05121_Normal,Normal,8.652,-0.23
05121,05121_Normal,Normal,8.656,-0.08
05121,05121_Normal,Normal,8.66,-0.005
05121,05121_Normal,Normal,8.664,0.05
05121,05121_Normal,Normal,8.668,0.1
05121,05121_Normal,Normal,8.672,0.13
05121,05121_Normal,Normal,8.676,0.155
05121,05121_Normal,Normal,8.68,0.18
05121,05121_Normal,Normal,8.684,0.185
05121,05121_Normal,Normal,8.688,0.215
05121,05121_Normal,Normal,8.692,0.23
05121,05121_Normal,Normal,8.696,0.245
05121,05121_Normal,Normal,8.7,0.23
05121,05121_Normal,Normal,8.704,0.25
05121,05121_Normal,Normal,8.708,0.285
05121,05121_Normal,Normal,8.712,0.31
05121,05121_Normal,Normal,8.716,0.315
05121,05121_Normal,Normal,8.72,0.34
05121,05121_Normal,Normal,8.724,0.365
05121,05121_Normal,Normal,8.728,0.4
05121,05121_Normal,Normal,8.732,0.41
05121,05121_Normal,Normal,8.736,0.445
05121,05121_Normal,Normal,8.74,0.48
05121,05121_Normal,Normal,8.744,0.48
05121,05121_Normal,Normal,8.748,0.495
05121,05121_Normal,Normal,8.752,0.5
05121,05121_Normal,Normal,8.756,0.54
05121,05121_Normal,Normal,8.76,0.57
05121,05121_Normal,Normal,8.764,0.575
05121,05121_Normal,Normal,8.768,0.595
05121,05121_Normal,Normal,8.772,0.625
05121,05121_Normal,Normal,8.776,0.66
05121,05121_Normal,Normal,8.78,0.67
05121,05121_Normal,Normal,8.784,0.69
05121,05121_Normal,Normal,8.788,0.705
05121,05121_Normal,Normal,8.792,0.7
05121,05121_Normal,Normal,8.796,0.68
05121,05121_Normal,Normal,8.8,0.68
05121,05121_Normal,Normal,8.804,0.675
05121,05121_Normal,Normal,8.808,0.66
05121,05121_Normal,Normal,8.812,0.6
05121,05121_Normal,Normal,8.816,0.59
05121,05121_Normal,Normal,8.82,0.545
05121,05121_Normal,Normal,8.824,0.515
05121,05121_Normal,Normal,8.828,0.465
05121,05121_Normal,Normal,8.832,0.415
05121,05121_Normal,Normal,8.836,0.35
05121,05121_Normal,Normal,8.84,0.315
05121,05121_Normal,Normal,8.844,0.26
05121,05121_Normal,Normal,8.848,0.205
05121,05121_Normal,Normal,8.852,0.18
05121,05121_Normal,Normal,8.856,0.14
05121,05121_Normal,Normal,8.86,0.075
05121,05121_Normal,Normal,8.864,0.0
05121,05121_Normal,Normal,8.868,-0.04
05121,05121_Normal,Normal,8.872,-0.07
05121,05121_Normal,Normal,8.876,-0.095
05121,05121_Normal,Normal,8.88,-0.125
05121,05121_Normal,Normal,8.884,-0.155
05121,05121_Normal,Normal,8.888,-0.165
05121,05121_Normal,Normal,8.892,-0.16
05121,05121_Normal,Normal,8.896,-0.2
05121,05121_Normal,Normal,8.9,-0.22
05121,05121_Normal,Normal,8.904,-0.18
05121,05121_Normal,Normal,8.908,-0.17
05121,05121_Normal,Normal,8.912,-0.195
05121,05121_Normal,Normal,8.916,-0.205
05121,05121_Normal,Normal,8.92,-0.2
05121,05121_Normal,Normal,8.924,-0.21
05121,05121_Normal,Normal,8.928,-0.2
05121,05121_Normal,Normal,8.932,-0.205
05121,05121_Normal,Normal,8.936,-0.185
05121,05121_Normal,Normal,8.94,-0.18
05121,05121_Normal,Normal,8.944,-0.18
05121,05121_Normal,Normal,8.948,-0.175
05121,05121_Normal,Normal,8.952,-0.19
05121,05121_Normal,Normal,8.956,-0.175
05121,05121_Normal,Normal,8.96,-0.17
05121,05121_Normal,Normal,8.964,-0.175
05121,05121_Normal,Normal,8.968,-0.165
05121,05121_Normal,Normal,8.972,-0.165
05121,05121_Normal,Normal,8.976,-0.14
05121,05121_Normal,Normal,8.98,-0.16
05121,05121_Normal,Normal,8.984,-0.16
05121,05121_Normal,Normal,8.988,-0.16
05121,05121_Normal,Normal,8.992,-0.16
05121,05121_Normal,Normal,8.996,-0.155
05121,05121_Normal,Normal,9.0,-0.14
05121,05121_Normal,Normal,9.004,-0.13
05121,05121_Normal,Normal,9.008,-0.12
05121,05121_Normal,Normal,9.012,-0.13
05121,05121_Normal,Normal,9.016,-0.12
05121,05121_Normal,Normal,9.02,-0.11
05121,05121_Normal,Normal,9.024,-0.13
05121,05121_Normal,Normal,9.028,-0.14
05121,05121_Normal,Normal,9.032,-0.135
05121,05121_Normal,Normal,9.036,-0.115
